neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58574,24814,16631
58625,24762,16629
58666,24720,16630
58695,24689,16632
58716,24667,16632
58751,24628,16635
58784,24595,16635
58811,24565,16638
58835,24543,16636
58866,24512,16636
58881,24498,16635
58892,24487,16635
58928,24453,16632
58956,24424,16632
58983,24394,16635
59012,24366,16633
59032,24347,16631
59055,24322,16633
59094,24286,16630
59121,24259,16630
59139,24239,16632
59168,24206,16636
59178,24196,16636
59220,24156,16634
59241,24130,16637
59281,24089,16638
59306,24062,16637
59334,24032,16639
59367,23999,16639
59376,23993,16636
59420,23946,16638
59434,23931,16639
59466,23896,16641
59487,23871,16644
59504,23853,16645
59533,23824,16644
59560,23796,16645
59584,23773,16644
59602,23751,16647
59615,23737,16648
59624,23727,16649
59652,23697,16651
59680,23665,16655
59704,23636,16659
59717,23624,16658
59737,23601,16660
59775,23556,16663
59780,23553,16661
59809,23521,16664
59823,23508,16662
59853,23476,16663
59866,23457,16667
59891,23430,16669
59904,23417,16669
59923,23397,16669
59949,23370,16670
59964,23351,16673
59988,23326,16674
60005,23312,16669
60024,23295,16667
60052,23268,16666
60068,23253,16665
60081,23240,16665
60105,23216,16665
60103,23216,16667
60115,23201,16670
60117,23196,16672
60132,23180,16673
60139,23166,16680
60171,23133,16681
60177,23127,16681
60184,23120,16681
60202,23101,16681
60207,23093,16683
60243,23057,16682
60251,23049,16682
60280,23015,16686
60300,22997,16684
60328,22964,16689
60323,22966,16691
60356,22934,16689
60354,22937,16687
60363,22926,16688
60363,22923,16689
60377,22911,16686
60375,22908,16691
60388,22897,16689
60401,22882,16691
60400,22875,16698
60403,22867,16702
60415,22852,16704
60403,22862,16706
60409,22853,16709
60415,22843,16712
60426,22825,16719
60425,22824,16721
60432,22811,16727
60433,22809,16728
60432,22806,16730
60423,22816,16729
60413,22823,16732
60426,22803,16738
60419,22808,16740
60441,22788,16738
60426,22801,16740
60438,22789,16739
60419,22800,16747
60428,22788,16750
60434,22780,16752
60434,22776,16756
60429,22776,16757
60438,22767,16756
60432,22767,16761
60441,22753,16766
60444,22749,16767
60444,22743,16772
60442,22741,16775
60447,22736,16775
60432,22749,16777
60427,22749,16782
60409,22770,16779
60416,22759,16783
60397,22774,16786
60400,22770,16787
60378,22789,16790
60396,22771,16790
60377,22787,16793
60357,22809,16790
60347,22817,16792
60333,22826,16797
60337,22820,16798
60317,22834,16804
60291,22856,16808
60272,22877,16806
60257,22888,16808
60247,22894,16812
60232,22911,16809
60203,22936,16813
60193,22941,16817
60167,22968,16816
60151,22980,16819
60135,22994,16820
60133,22992,16824
60128,22995,16823
60123,22993,16830
60089,23022,16835
60069,23041,16836
60054,23050,16841
60022,23082,16841
60005,23099,16841
59972,23127,16844
59953,23140,16850
59930,23160,16853
59910,23175,16858
59868,23214,16859
59854,23225,16862
59809,23268,16864
59795,23277,16867
59766,23301,16872
59729,23333,16877
59719,23342,16878
59677,23381,16881
59667,23385,16887
59638,23408,16893
59605,23436,16897
59569,23466,16903
59559,23473,16904
59535,23488,16912
59500,23518,16917
59469,23543,16923
59432,23572,16930
59393,23608,16932
59366,23633,16934
59321,23672,16940
59302,23686,16944
59262,23720,16950
59235,23740,16957
59207,23761,16962
59154,23810,16966
59121,23839,16970
59073,23877,16978
59046,23897,16983
58992,23943,16991
58976,23953,16997
58908,24017,17001
58874,24045,17007
58829,24087,17010
58812,24100,17013
58748,24163,17014
58700,24206,17019
58655,24243,17027
58614,24280,17031
58557,24335,17033
58519,24370,17036
58482,24407,17035
58424,24456,17044
58391,24492,17040
58334,24540,17049
58286,24582,17055
58219,24645,17059
58157,24700,17066
58104,24745,17073
58034,24811,17077
57994,24850,17077
57937,24905,17079
57865,24974,17082
57821,25007,17093
57733,25087,17101
57697,25117,17107
57619,25185,17117
57566,25228,17127
57530,25260,17130
57478,25305,17137
57408,25373,17139
57370,25405,17145
57298,25472,17149
57262,25502,17154
57205,25552,17161
57141,25605,17172
57070,25672,17176
57016,25711,17190
56959,25765,17193
56887,25830,17200
56806,25905,17205
56731,25974,17211
56662,26036,17218
56580,26112,17224
56506,26176,17234
56414,26256,17246
56342,26321,17253
56280,26377,17259
56210,26437,17269
56112,26529,17275
56050,26584,17280
55961,26670,17283
55905,26720,17286
55815,26798,17298
55731,26877,17303
55654,26943,17314
55602,26986,17323
55491,27096,17324
55430,27150,17331
55332,27244,17335
55237,27328,17345
55159,27398,17352
55083,27474,17352
54983,27568,17358
54906,27639,17364
54803,27738,17368
54712,27829,17368
54633,27898,17378
54568,27955,17385
54457,28053,17397
54393,28107,17405
54284,28213,17408
54205,28281,17419
54104,28374,17426
54038,28435,17431
53936,28528,17440
